Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Categories,Tags,Images,Parent,Position,Meta: androapp_post_notify,Meta: pageview,Meta: _has_multi_vendor,Meta: fb_product_group_id,Meta: fb_visibility,Meta: fb_product_item_id,Meta: inactive_product_flag,Meta: pi_dcw_product_redirect,Meta: pi_dcw_product_overwrite_global,Meta: _per_product_admin_commission_type,Meta: _yoast_wpseo_primary_product_cat,Meta: _wpas_skip_22259777,Meta: _yoast_wpseo_content_score,Meta: _wpas_skip_22522829,Meta: _wpas_skip_22590529,Meta: _wpas_skip_23171279,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _lot_discount_quantity,Meta: _lot_discount_amount,Meta: _is_lot_discount,Meta: _disable_shipping,Meta: _overwrite_shipping,Meta: _publicize_twitter_user,Meta: _wpas_done_all,Meta: _yoast_wpseo_title
simple,111264,"فرشاة رسم من بيانيو, Flat - مقاس 5",1,0,visible,"فرشاة رسم من بيانيو, Flat - مقاس 5","فرشاة رسم من بيانيو, Flat - مقاس 5",taxable,1,,0,0,1,21,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617608_588e535b5579d.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو, Flat - مقاس 5","فرشاة رسم من بيانيو, Flat - مقاس 5",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111266,"فرشاة رسم من بيانيو, Flat - مقاس 7",1,0,visible,"فرشاة رسم من بيانيو, Flat - مقاس 7","فرشاة رسم من بيانيو, Flat - مقاس 7",taxable,1,,0,0,1,25,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617624_dfbd739cdadff.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو, Flat - مقاس 7","فرشاة رسم من بيانيو, Flat - مقاس 7",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111230,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 16",1,0,visible,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 16","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 16",taxable,1,,0,0,1,68,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617640_643193df58ed5.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 16","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 16",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111245,"فرشاة رسم من بيانيو فلات, 8002 - مقاس 20",1,0,visible,"فرشاة رسم من بيانيو فلات, 8002 - مقاس 20","فرشاة رسم من بيانيو فلات, 8002 - مقاس 20",taxable,1,,0,0,1,72,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617467_4ad46d0e984d7.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو فلات, 8002 - مقاس 20","فرشاة رسم من بيانيو فلات, 8002 - مقاس 20",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111268,"فرشاة رسم من بيانيو, Flat - مقاس 9",1,0,visible,"فرشاة رسم من بيانيو, Flat - مقاس 9","فرشاة رسم من بيانيو, Flat - مقاس 9",taxable,1,,0,0,1,28,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617635_13f1f9d268349.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو, Flat - مقاس 9","فرشاة رسم من بيانيو, Flat - مقاس 9",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111238,"فرشاة رسم من بيانيو فلات, 8002 - مقاس 6",1,0,visible,"فرشاة رسم من بيانيو فلات, 8002 - مقاس 6","فرشاة رسم من بيانيو فلات, 8002 - مقاس 6",taxable,1,,0,0,1,43,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617713_6ae5aee896c8d.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو فلات, 8002 - مقاس 6","فرشاة رسم من بيانيو فلات, 8002 - مقاس 6",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111227,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 10",1,0,visible,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 10","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 10",taxable,1,,0,0,1,53,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617623_ddf81b7cbfdd0.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 10","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 10",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111228,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 12",1,0,visible,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 12","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 12",taxable,1,,0,0,1,59,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617630_b25a3a21bd5a3.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 12","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 12",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111229,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 14",1,0,visible,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 14","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 14",taxable,1,,0,0,1,65,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617634_a665b61de947c.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 14","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 14",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من بيانيو, 2 - فيروزي","فرشاة مشط من بيانيو, 2 - فيروزي",1,0,visible,"فرشاة مشط من بيانيو, 2 - فيروزي","فرشاة مشط من بيانيو, 2 - فيروزي",taxable,1,,0,0,1,65,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474124_d8336ab4109f5.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من بيانيو, 2 - فيروزي","فرشاة مشط من بيانيو, 2 - فيروزي",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من بيانيو, 50 - احمر","فرشاة مشط من بيانيو, 50 - احمر",1,0,visible,"فرشاة مشط من بيانيو, 50 - احمر","فرشاة مشط من بيانيو, 50 - احمر",taxable,1,,0,0,1,85,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474200_99dfa56862199.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من بيانيو, 50 - احمر","فرشاة مشط من بيانيو, 50 - احمر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,80906,"طقم فرش زيت 11 قطعة 80906 من مونت مارتى, اخضر",1,0,visible,"طقم فرش زيت 11 قطعة 80906 من مونت مارتى, اخضر","طقم فرش زيت 11 قطعة 80906 من مونت مارتى, اخضر",taxable,1,,0,0,1,399,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42349650_7f1dfc312d7d4.jpg,,0,off,,,,,,,,,,,,,,,,"طقم فرش زيت 11 قطعة 80906 من مونت مارتى, اخضر","طقم فرش زيت 11 قطعة 80906 من مونت مارتى, اخضر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111304,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 6",1,0,visible,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 6","فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 6",taxable,1,,0,0,1,35,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617577_e90d6e181bbec.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 6","فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 6",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,طقم نحت 5 قطعة سيليكون من بيانيو - متعدد الالوان,طقم نحت 5 قطعة سيليكون من بيانيو - متعدد الالوان,1,0,visible,طقم نحت 5 قطعة سيليكون من بيانيو - متعدد الالوان,طقم نحت 5 قطعة سيليكون من بيانيو - متعدد الالوان,taxable,1,,0,0,1,135,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41473863_029928cb81fcc.jpg,,0,off,,,,,,,,,,,,,,,,طقم نحت 5 قطعة سيليكون من بيانيو - متعدد الالوان,طقم نحت 5 قطعة سيليكون من بيانيو - متعدد الالوان,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من بيانيو, 40 - احمر","فرشاة مشط من بيانيو, 40 - احمر",1,0,visible,"فرشاة مشط من بيانيو, 40 - احمر","فرشاة مشط من بيانيو, 40 - احمر",taxable,1,,0,0,1,75,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474192_0cce94ae80417.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من بيانيو, 40 - احمر","فرشاة مشط من بيانيو, 40 - احمر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من بيانيو, 40 - احمر","فرشاة مشط من بيانيو, 40 - احمر",1,0,visible,"فرشاة مشط من بيانيو, 40 - احمر","فرشاة مشط من بيانيو, 40 - احمر",taxable,1,,0,0,1,75,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474192_0cce94ae80417.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من بيانيو, 40 - احمر","فرشاة مشط من بيانيو, 40 - احمر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من كيب سمايلنج, 2 - اسود","فرشاة مشط من كيب سمايلنج, 2 - اسود",1,0,visible,"فرشاة مشط من كيب سمايلنج, 2 - اسود","فرشاة مشط من كيب سمايلنج, 2 - اسود",taxable,1,,0,0,1,65,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474274_6941634a23476.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من كيب سمايلنج, 2 - اسود","فرشاة مشط من كيب سمايلنج, 2 - اسود",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111287,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 4",1,0,visible,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 4","فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 4",taxable,1,,0,0,1,33,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617777_dd098d19043ab.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 4","فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 4",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111295,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 12",1,0,visible,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 12","فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 12",taxable,1,,0,0,1,56,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617510_1eadde0fbfd60.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 12","فرشاة رسم من كيب سمايلينج لسان قطة, A6075Z - مقاس 12",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111311,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 8",1,0,visible,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 8","فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 8",taxable,1,,0,0,1,40,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617629_038f75c6f6a0c.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 8","فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 8",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111258,"فرشاة رسم من كيب سمايلينج فلات, A6075F - مقاس 11",1,0,visible,"فرشاة رسم من كيب سمايلينج فلات, A6075F - مقاس 11","فرشاة رسم من كيب سمايلينج فلات, A6075F - مقاس 11",taxable,1,,0,0,1,50,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617565_4b647a6934932.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج فلات, A6075F - مقاس 11","فرشاة رسم من كيب سمايلينج فلات, A6075F - مقاس 11",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111277,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075R - مقاس 6",1,0,visible,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075R - مقاس 6","فرشاة رسم من كيب سمايلينج لسان قطة, A6075R - مقاس 6",taxable,1,,0,0,1,33,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617723_fbc134c4e357b.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج لسان قطة, A6075R - مقاس 6","فرشاة رسم من كيب سمايلينج لسان قطة, A6075R - مقاس 6",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من بيانيو, 1 - فيروزي","فرشاة مشط من بيانيو, 1 - فيروزي",1,0,visible,"فرشاة مشط من بيانيو, 1 - فيروزي","فرشاة مشط من بيانيو, 1 - فيروزي",taxable,1,,0,0,1,65,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474087_1920d95f5b8ad.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من بيانيو, 1 - فيروزي","فرشاة مشط من بيانيو, 1 - فيروزي",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111233,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 22",1,0,visible,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 22","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 22",taxable,1,,0,0,1,64,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617666_26441bf92803f.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 22","فرشاة رسم من بيانيو لسان قطة, 8003 - مقاس 22",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من كيب سمايلنج, 2.5 - اسود","فرشاة مشط من كيب سمايلنج, 2.5 - اسود",1,0,visible,"فرشاة مشط من كيب سمايلنج, 2.5 - اسود","فرشاة مشط من كيب سمايلنج, 2.5 - اسود",taxable,1,,0,0,1,79,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474288_aa31c03b78e60.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من كيب سمايلنج, 2.5 - اسود","فرشاة مشط من كيب سمايلنج, 2.5 - اسود",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111307,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 12",1,0,visible,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 12","فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 12",taxable,1,,0,0,1,56,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617598_d49715e1a1fbb.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 12","فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 12",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111306,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 10",1,0,visible,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 10","فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 10",taxable,1,,0,0,1,45,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617590_9a7d3a754c943.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 10","فرشاة رسم من كيب سمايلينج فلات, 6086F - مقاس 10",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111261,"فرشاة رسم من بيانيو, Flat - مقاس 2",1,0,visible,"فرشاة رسم من بيانيو, Flat - مقاس 2","فرشاة رسم من بيانيو, Flat - مقاس 2",taxable,1,,0,0,1,18,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617587_acdef4cebab65.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من بيانيو, Flat - مقاس 2","فرشاة رسم من بيانيو, Flat - مقاس 2",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111309,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 4",1,0,visible,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 4","فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 4",taxable,1,,0,0,1,30,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617617_b6418dce42387.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 4","فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 4",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"فرشاة مشط من كيب سمايلنج, 1.5 - اسود","فرشاة مشط من كيب سمايلنج, 1.5 - اسود",1,0,visible,"فرشاة مشط من كيب سمايلنج, 1.5 - اسود","فرشاة مشط من كيب سمايلنج, 1.5 - اسود",taxable,1,,0,0,1,59,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41474253_7d91644c59703.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة مشط من كيب سمايلنج, 1.5 - اسود","فرشاة مشط من كيب سمايلنج, 1.5 - اسود",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111308,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 2",1,0,visible,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 2","فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 2",taxable,1,,0,0,1,25,فرش,#Brushes,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617516_8d720d49c96c4.jpg,,0,off,,,,,,,,,,,,,,,,"فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 2","فرشاة رسم من كيب سمايلينج مشطوفة, 6086X - مقاس 2",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مجموعة الرسم و التلوين,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",1,0,visible,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم","مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",taxable,1,,0,0,1,30,مجموعة الرسم و التلوين,#Drawing_Kits,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41533517_f6e86a3c536f6.jpg,,0,off,,,,,,,,,,,,,,,,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم","مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مجموعة الرسم و التلوين,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",1,0,visible,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم","مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",taxable,1,,0,0,1,30,مجموعة الرسم و التلوين,#Drawing_Kits,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41533517_f6e86a3c536f6.jpg,,0,off,,,,,,,,,,,,,,,,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم","مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مجموعة الرسم و التلوين,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",1,0,visible,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم","مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",taxable,1,,0,0,1,30,مجموعة الرسم و التلوين,#Drawing_Kits,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41533517_f6e86a3c536f6.jpg,,0,off,,,,,,,,,,,,,,,,"مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم","مجموعة الرسم و التلوين من فايل 12 قطعة, 2.0x90 مم",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مجموعة الرسم و التلوين من فايل 9 قطع,مجموعة الرسم و التلوين من فايل 9 قطع,1,0,visible,مجموعة الرسم و التلوين من فايل 9 قطع,مجموعة الرسم و التلوين من فايل 9 قطع,taxable,1,,0,0,1,60,مجموعة الرسم و التلوين,#Drawing_Kits,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_41533524_678c313d30076.jpg,,0,off,,,,,,,,,,,,,,,,مجموعة الرسم و التلوين من فايل 9 قطع,مجموعة الرسم و التلوين من فايل 9 قطع,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,69854131,Gedeo Gilding Paste 75ml - Adhesive Size for Gold & Silver Metal Leaf 2 pro,1,0,visible,Gedeo Gilding Paste 75ml - Adhesive Size for Gold & Silver Metal Leaf 2 pro,Gedeo Gilding Paste 75ml - Adhesive Size for Gold & Silver Metal Leaf 2 pro,taxable,1,,0,0,1,250,مساعدة,#MultiSurface,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_119609789_d30c41b993aa5.jpg,,0,off,,,,,,,,,,,,,,,,Gedeo Gilding Paste 75ml - Adhesive Size for Gold & Silver Metal Leaf 2 pro,Gedeo Gilding Paste 75ml - Adhesive Size for Gold & Silver Metal Leaf 2 pro,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,1026565,زجاجة حبر شينى اينك اسود 250 ملل من بيبيو,1,0,visible,زجاجة حبر شينى اينك اسود 250 ملل من بيبيو,زجاجة حبر شينى اينك اسود 250 ملل من بيبيو,taxable,1,,0,0,1,389,مساعدة,#MultiSurface,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_116503302_9931a0d8f781e.jpg,,0,off,,,,,,,,,,,,,,,,زجاجة حبر شينى اينك اسود 250 ملل من بيبيو,زجاجة حبر شينى اينك اسود 250 ملل من بيبيو,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,10236565,Pebeo Graphic Black India Drawing Ink 45ml with Dropper,1,0,visible,Pebeo Graphic Black India Drawing Ink 45ml with Dropper,Pebeo Graphic Black India Drawing Ink 45ml with Dropper,taxable,1,,0,0,1,149,مساعدة,#MultiSurface,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_116503302_9931a0d8f781e.jpg,,0,off,,,,,,,,,,,,,,,,Pebeo Graphic Black India Drawing Ink 45ml with Dropper,Pebeo Graphic Black India Drawing Ink 45ml with Dropper,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,18979,"سبراي مثبت فحم و باستيل من تالينز, 400 مل",1,0,visible,"سبراي مثبت فحم و باستيل من تالينز, 400 مل","سبراي مثبت فحم و باستيل من تالينز, 400 مل",taxable,1,,0,0,1,195,مساعدة,#MultiSurface,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42349649_5355d4680e8d1.jpg,,0,off,,,,,,,,,,,,,,,,"سبراي مثبت فحم و باستيل من تالينز, 400 مل","سبراي مثبت فحم و باستيل من تالينز, 400 مل",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,عجينة فيمو صلصال حراري بروتو نيون لامع برتقالي  اللون ,عجينة فيمو صلصال حراري بروتو نيون لامع برتقالي  اللون ,1,0,visible,عجينة فيمو صلصال حراري بروتو نيون لامع برتقالي  اللون ,عجينة فيمو صلصال حراري بروتو نيون لامع برتقالي  اللون ,taxable,1,,0,0,1,35,صلصال حراري,#thermal_clay,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_30005811_89769772.jpg,,0,off,,,,,,,,,,,,,,,,عجينة فيمو صلصال حراري بروتو نيون لامع برتقالي  اللون ,عجينة فيمو صلصال حراري بروتو نيون لامع برتقالي  اللون ,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,عجينة فيمو صلصال حراري بروتو خوخي,عجينة فيمو صلصال حراري بروتو خوخي,1,0,visible,عجينة فيمو صلصال حراري بروتو خوخي,عجينة فيمو صلصال حراري بروتو خوخي,taxable,1,,0,0,1,35,صلصال حراري,#thermal_clay,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_30000203_89751537.jpg,,0,off,,,,,,,,,,,,,,,,عجينة فيمو صلصال حراري بروتو خوخي,عجينة فيمو صلصال حراري بروتو خوخي,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,عجينة فيمو صلصال حراري ماركة بروتو كريمي  اللون ,عجينة فيمو صلصال حراري ماركة بروتو كريمي  اللون ,1,0,visible,عجينة فيمو صلصال حراري ماركة بروتو كريمي  اللون ,عجينة فيمو صلصال حراري ماركة بروتو كريمي  اللون ,taxable,1,,0,0,1,35,صلصال حراري,#thermal_clay,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_30079012_92269414.jpg,,0,off,,,,,,,,,,,,,,,,عجينة فيمو صلصال حراري ماركة بروتو كريمي  اللون ,عجينة فيمو صلصال حراري ماركة بروتو كريمي  اللون ,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,عجينة فيمو صلصال حراري بروتو بني,عجينة فيمو صلصال حراري بروتو بني,1,0,visible,عجينة فيمو صلصال حراري بروتو بني,عجينة فيمو صلصال حراري بروتو بني,taxable,1,,0,0,1,35,صلصال حراري,#thermal_clay,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_30593732_110851978.jpg,,0,off,,,,,,,,,,,,,,,,عجينة فيمو صلصال حراري بروتو بني,عجينة فيمو صلصال حراري بروتو بني,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
